"subscriptionId","resourceGroup","name","type","location","tagsCompletos","tagsFaltantes","environment","application","owner","costCenter","businessUnit","client"
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","Failure Anomalies - OSTickets14","microsoft.alertsmanagement/smartdetectoralertrules","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","Failure Anomalies - OSTicketsv14","microsoft.alertsmanagement/smartdetectoralertrules","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","gProtGAutommationAccount","microsoft.automation/automationaccounts","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AutoStop_CreateAlert_Child","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AutoStop_CreateAlert_Parent","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AutoStop_Disable","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AutoStop_VM_Child","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AzureAutomationTutorial","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AzureAutomationTutorialPython2","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","AzureAutomationTutorialScript","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","Bootstrap_Main","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","ScheduledStartStop_Base_Classic","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","ScheduledStartStop_Child","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","ScheduledStartStop_Child_Classic","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","ScheduledStartStop_Parent","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","gprotgautomation","SequencedStartStop_Parent","microsoft.automation/automationaccounts/runbooks","eastus2","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","VM-SQL-ETL_DataDisk_0","microsoft.compute/disks","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","VM-SQL-ETL_DataDisk_1","microsoft.compute/disks","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","VM-SQL-ETL_DataDisk_2","microsoft.compute/disks","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","VM-SQL-ETL_OsDisk_1_ad7c1504bef549b88046449d327ba56e","microsoft.compute/disks","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","fs_osTickets_at","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","glpi-protg","vm-glpi_OsDisk_1_0d746201b9574d7d9440ec32af6c02b7","microsoft.compute/disks","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmContpaq_Disco2","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmContpaq_disk1_7192bc77544940cb9e72017aa2426cb0","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmdatabaseptg-datadisk-000-20190606-225013","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmdatabaseptg-datos","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmdatabaseptg-osdisk-20190606-225013","microsoft.compute/disks","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","azurebackuprg_southcentralus_1","AzureBackup_vmContpaq_17593741109035","microsoft.compute/restorepointcollections","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","azurebackuprg_southcentralus_1","AzureBackup_vmDataBaseptg_17592419746049","microsoft.compute/restorepointcollections","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","VM-SQL-ETL","microsoft.compute/virtualmachines","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","glpi-protg","vm-glpi","microsoft.compute/virtualmachines","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmContpaq","microsoft.compute/virtualmachines","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","vmDataBaseptg","microsoft.compute/virtualmachines","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","AzurePerformanceDiagnostics","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","DependencyAgentWindows","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","Microsoft.Insights.VMDiagnosticsSettings","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","MicrosoftMonitoringAgent","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","MicrosoftMonitoringAgent","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","SqlIaasExtension","microsoft.compute/virtualmachines/extensions","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"b428f40f-25ce-4000-b888-b850b9ffd789","extraccion-de-datos-etl","SqlIaasExtension","microsoft.compute/virtualmachines/extensions","eastus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","migracion-mysql-test","Migracion-Mysql-test","microsoft.datamigration/services","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","respaldosstorage","microsoft.dataprotection/backupvaults","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgprod","dxndes24","microsoft.dbformysql/flexibleservers","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","ostickets14v3","microsoft.dbformysql/flexibleservers","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","pruebaost20jul","microsoft.dbformysql/flexibleservers","southcentralus","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","rgprotgweb","Application Insights Smart Detection","microsoft.insights/actiongroups","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","Aviso de errores","microsoft.insights/actiongroups","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","default-activitylogalerts","Avisos BD","microsoft.insights/actiongroups","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","Migration_AG1","microsoft.insights/actiongroups","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
"720bb4fd-9e4d-4525-95e6-3f6dfcfc6c78","osticket-webapp","Migration_AG2","microsoft.insights/actiongroups","global","0","Environment;Application;Owner;CostCenter;BusinessUnit;Client;","","","","","",""
